phone_name	size	color	username	star	title	date	review
iPhone 8	64GB	Grigio Siderale	QuintoFabioMassimo	2	Quasi perfetto...	2018-04-08	"Al di là del prezzo non proprio modico, è certamente uno dei migliori smartphone in commercio...peccato che abbia un solo difetto:PESA TROPPO!"
iPhone 8	64GB	Argento/Bianco	cristiano	5	Iphone	2019-07-06	"Ottimo regalo x mia figlia,  era quello che ci aspettavamo"
iPhone 8	64GB	Oro	Sysy	5	Consigliato!	2019-07-08	"Prodotto nuovo, perfettamente imballato e corrispondente alla descrizione. Pagato notevolmente meno che in negozio, consigliatissimo!"
iPhone 8	64GB	Grigio Siderale	Davide	5	Piccolo rispetto alla media e maneggevole	2019-04-27	In attesa del IPhone SE di nuova generazione (sperando che esca) è il top come maneggevolezza e piacere d’uso
iPhone 8	64GB	Oro	MARCO AMOROSIA	5	Acquisto azzeccato	2019-07-02	"Il telefono è nuovo di zecca, italiano per giunta. Perfetto sotto tutti i punti di vista."
iPhone 8	64GB	Grigio Siderale	Cliente Amazon	5	Ottimo	2018-12-05	Ottimo
iPhone 8	64GB	Oro	Guido	5	Una icona	2019-07-08	"In verità ho acquistato il cellulare per un amico che voleva fare un regalo.Articolo perfetto con spedizione veloce.Per il resto ben poco da dire , iPhon è una certezza in termini di qualità...il resto ? O si odia o si ama !!"
iPhone 8	64GB	Grigio Siderale	francodipisa	5	Buon acquisto	2019-07-13	Ottimo sotto tutti gli aspetti!
iPhone 8	64GB	Oro	Miki	5	Affidabilissimo.	2019-07-08	"Un cellulare che già ne possiedo uno uguale, ho fatto un regalo, e chi l’la ricevuto è contentissimo, anche il prezzo accessibile,è come al solito con Amazon non ho mai sbagliato, grazie!"
iPhone 8	64GB	Grigio Siderale	ROBERTA C.	5	Iphone 8 grigio siderale	2019-01-10	Acquistato a Natale con offerta (venduto e spedito da Amazon) a 548 euro...risultato regalo graditissimo. Ottime performance e ottimo prezzo. Articolo come da descrizione.
iPhone 8	64GB	Oro	Francesco	5	"apple una garanzia, anche per il prezzo"	2019-07-07	"Ho acquistato questo iphone 8 oro come regalo per mia figlia, che ne è rimasta entusiasta.A livello estetico è molto bello, rispetto al mio Samsung S9 è evidentemente più robusto e più protetto lo schermo.Semplicissima l'installazione con apposita app per scaricare tutto quanto installato sul telefono Android che aveva prima.Qualità delle foto molto alta, un buon audio.Unici punti negativi a mio avviso sono la memoria bloccata (non è possibile inserire schede di memoria aggiuntive, questa è una mezza truffa per spillare soldi) ed il prezzo veramente troppo alto per essere già vecchio di più di 2 anni."
iPhone 8	64GB	Grigio Siderale	Luigi	1	Prodotto assemblato male!!	2019-07-12	"Sono molto deluso perché da un prodotto così costoso e che vanta tanta qualità non mi sarei mai aspettato di trovare un difetto così grande! a parte il problema estetico c'è anche quello funzionale, il telefono dovrebbe essere resistente a schizzi ma ho i miei dubbi sull'impermeabilizzazione in quel punto dato che c'è una bella fessura, inoltre si riempe tantissimo di polvere perché la cornice sottile di plastica tra vetro e scocca è sporgente, e trattiene la polvere."
iPhone 8 Plus	64GB	Argento	Kris	5	Prodotto Apple eccezionale	2018-02-04	"Esteticamente bello, il vetro posteriore permette un'ottima presa nonostante lo smartphone sia piuttosto grande come dimensioni.Schermo LCD ultradefinito, true tone fa davvero la differenza.Foto in modalità ritratto davvero ottime con possibilità di editing prima dello scatto.Se intendete passare ad un 8 plus da un 7 plus non vi conviene, in tutti gli altri casi ve lo consiglio.Per quanto mi riguarda meglio dell'X, sia per affidabilità (prodotto già testato e con funzionalità similari al cugino maggiore) che per il prezzo molto più abbordabile."
iPhone 8 Plus	64GB	Grigio Siderale	Quintino Renni	5	Apple iPhone 8 Plus.	2018-04-04	"The iPhone 8 Plus, io penso che sia il migliore degli Smartphone  sul mercato. Il prodotto ha infinite ed eccellenti capacita' ed incontra in pienotutte le mie aspettative. Avro' molto piacere nell'usarlo per un lungo tempo."
iPhone 8 Plus	64GB	Oro	Seçil	5	"Passaggio di qualità, batteria di un ottima autonomia, smartphone resistente alle cadute"	2019-03-07	"Ho effettuato il passaggio da iPhone 6 a iPhone 8 Plus perche le prestazioni e velocità del precedente erano diventate davvero discutibili.Con l'8 Plus è tutto perfetto, la velocità è ottima, le prestazioni e l'autonomia sono ideali, ovviamente l'ultima sti stabilizza dopo alcuni giorni di uso quando il sistema riconosce il vostro uso medio.Visivamente, l'iPhone 8 è davvero grande ma sta bene nella mano, ovviamente con una buona cover, altrimenti scivola. Il retro è ora realizzato in vetro, che da un lato è molto bello da vedere, ma dall'altro lato un potenziale punto debole e la riparazione del vetro sono i rischi.Apple usa il chip A11 Bionic su iPhone 8 e 8 Plus, che mette tutti gli altri avversari all'ombra.- la fotocamera è probabilmente uno dei punti salienti del nuovo IPhone 8 Plus. Ha una doppia fotocamera da 12 MP e una fotocamera frontale da 7 MP. Qui è davvero molto possibile. Le registrazioni 4K, la modalità verticale e le foto dal vivo sono alcune parole chiave.- Touch ID è di nuovo a bordo, questo non sarà più il caso dell'iPhone X. Per me, questo era un motivo per non prendere l'iPhone X, ma piuttosto l'8 Plus, dato che mi sono così abituato al Touch ID.- la batteria dovrebbe, secondo il produttore, simile al 7 Plus, consentire circa 21 ore di conversazione, fino a 13 ore di utilizzo di Internet, 14 ore di riproduzione video e 60 ore di riproduzione audio. Certo, non ho fatto questi test in pratica, ma posso dire che la batteria dura tutto il giorno, esco di casa la mattina alle 7, e quando vado a letto la sera alle 23, ho ancora tra il 15% e Batteria al 25%.- con iOS 11 già installato, il centro di comando è stato rielaborato e tu puoi configurarlo da solo. Lo considero un grande vantaggio perché posso scegliere ciò di cui ho bisogno e ciò che non faccio.- lo schermo e il dorso sono ricoperti da uno strato anti-grasso che rende meno evidenti le impronte digitali. Rispetto al Galaxy S8 della mia ragazza, posso persino confermarlo.- per me è uno svantaggio che Apple rinuncia all'iPhone 7 e ora l'8 sulla connessione jack. Uso il mio iPhone mentre guido un'auto come dispositivo di navigazione e ascolto anche musica tramite iPhone. Con la mia serie 6, ero in grado di collegare il cavo AUX e caricare il dispositivo allo stesso tempo. Questo è ora possibile solo tramite accessori speciali, per i quali devi anche spendere di nuovo denaro.- la funzione di ricarica rapida su iPhone 8 è anche accessibile solo se sei pronto a spendere altri 90 ¬ buoni per l'alimentazione e il cavo di ricarica.Concludendo posso dire che non rimpiango affatto il salto di qualità perché si nota quanto è diventato vecchio il mio iPhone 6. Sono molto entusiasta della velocità del mio nuovo 8 Plus e la autonomia della sua batteria rispetto al mio telefono precedente."
iPhone 8 Plus	64GB	Argento	AlfMart	5	Fantasico	2018-02-28	"Come sempre iPhone è una garanzia, vengo da un 6s plus e devo dire che nonostante l’estetica sia praticamente la stessa  internamente è molto più veloce nell’utilizzo quotidiano, durata della batteria da record praticamente infinita! Ricarica wireless compatibile con altri apparecchi non Apple che dire assolutamente consigliato!!"
iPhone 8 Plus	64GB	Grigio Siderale	Donato	5	iphone 8 plus	2018-02-15	prodotto arrivato con un giorno d'anticipo (anche se c'è da aspettare due settimane) il telefono si presenta nella sua scatola originale completo di accessori .per il momento tutto bene complimenti a Digitech P.
iPhone 8 Plus	64GB	Argento	Mauro 58	3	Regalo	2019-02-09	"Acquistato come regalo di commiato per una collega andata in pensione.Poco da dire sulla qualità del telefono, che penso tutti conoscano (anche se personalmente non condivido la filosofia costruttiva di Apple), ma che - secondo me - ha ancora un costo troppo alto rispetto all'età del modello."
iPhone 8 Plus	64GB	Grigio Siderale	GP	2	È un Apple originale??	2019-06-06	"Una lunga lista di malfunzionamenti inspiegabili, tant'è che mi è venuto il sospetto che sia una cineseria con logo Apple falso. Non conosco nessun possessore di Iphone che sia insoddisfatto come me, inoltre possiedo da anni 2 Mac Book, 1 altro Iphone per figli e un Ipad Air 2, ma nulla funziona cosi male. Non l'ho ancora portato in assistenza perché devo procurarmi un sostitutivo; ho risparmiato un po' rispetto ad acquisto diretto da Apple, ma mai più da rivenditori che non siano più che sicuri. In base al responso dell'assistenza autorizzata, valuterò un reso con rimborso."
iPhone 8 Plus	64GB	Grigio Siderale	Ivana Pagliero Valgrand	5	Ottimo telefono	2018-09-15	"Telefono fantastico, lo uso da poco più di una settimana e devo dire, essendo il mio primo iPhone, che la qualità Apple si vede!L’ho ordinato tramite Digitech P, tempi di consegna rispettati (bisogna aspettare un po’ di più rispetto ad altri, ma per il rapporto qualità prezzo ne vale assolutamente la pena), e oltretutto piena disponibilità del venditore: c’era stato un errore di comunicazione nel codice di tracking spedizione, e lui mi ha prontamente contattata nel giro di poche ore dalla mia richiesta di informazioni, comunicandomi quello nuovo; insomma, tutto perfetto"
iPhone 8 Plus	64GB	Grigio Siderale	giorgio b	4	"iOS ha i suoi lati negativi, bianco non nero"	2018-08-19	"Funziona bene, ma ho scoperto che neanche iOS é perfetto. Per esempio farei volentieri a meno di iTunes, o vorrei sapere perché, se devo caricare una canzone devo fare il lentissimo backup. Inoltre l'avevo chiesto bianco e me l'hanno dato nero."
iPhone 8 Plus	64GB	Grigio Siderale	Miriam	5	Fantastico	2018-03-27	"Ho acquistato il mio iPhone 8 plus a 200€ in meno rispetto al prezzo originale! Spedizione un po’ troppo lunga, ma ne vale la pena."
iPhone 8 Plus	64GB	Grigio Siderale	Crishan	5	Ottimo	2018-02-16	"Prodotto ottimo nuovo sigillato, lo uso da 2 mesi per il momento non mi ha dato nessun problema , lo consiglio. 🙂"
iPhone 8 Plus	256GB	Grigio Siderale	Matteo Spedo	5	Ottimo acquisto	2018-09-27	"Provato per un mese, ottimo telefono, la mememoria in più si fa sentire in caso venga utilizzato molto di frequente per tenere documenti e app relative al lavoro, effettivamente le dimensioni sono abbastanza importanti per un telefono però per il mio gusto personale e grandezza delle mani è perfetto, ottimo acquisto, consigliato."
iPhone 8 Plus	64GB	Argento	Insegna dell'anno	1	Iphone 8 plus	2019-02-06	"Ricevuto pochi giorni fa.  Sto imparando a usarlo comunque la batteria si scarica velocemente anche con la luminosità al minimo. E' difficile da tenere in mano perché è grande. ( La misura del display non è quella indicata da amazon.)Vi do un consiglio: PUNTATE SU IPHONE X- XR- XS.  EVITATE GLI IPHONE 7, 7 PLUS, 8, 8 PLUS."
iPhone 8 Plus	64GB	Argento	Ena k	4	Se ami la tecnologia lo devi comprere!	2017-12-21	"Prodotto ottimo come regalo di Natale per gli amanti delle novità tecnologiche, prodotto ottima anche se il prezzo é alto anche se si Amazon costa mio meno."
iPhone 8 Plus	64GB	Oro	LARA VINCIARELLI	5	Ottimo lo adoro❤️🤩	2019-05-21	"Arrivato oggi,perfetto.Come se fosse stato comprato in negozio.Ben imballato e protetto,assolutamente originale Apple.Per quanto riguarda il telefono in se è stupendo.Promette bene.All’onterno Della scatola c’è tutto quello che troveresti comprandolo in negozio,cioè telefono,cuffie e caricatore.Bellissimo telefono😍"
iPhone 8 Plus	256GB	Grigio Siderale	Laura Ciarmatori	5	Eccellente	2018-07-11	"Il telefono è una bomba, funziona alla grande e fa foto molto belle. Inoltre avere a disposizione 256gb è eccezionale. Pacco consegnato con tempi lunghi, ma si sapeva già."
iPhone 8 Plus	64GB	Argento	PIETRO	5	Iphone 8 plus	2018-07-09	"Che dire. Eccellente la qualità del servizio clienti e la cortesia dimostrata.Il prodotto è assolutamente conforme alla richiesta e il prezzo competitivissimo rispetto ai concorrenti.Quasi, ne compro un altro."
iPhone 8 Plus	64GB	Argento	Giorgia	5	Potessi dare 10 stelle le darei!	2018-06-08	"Prodotto consigliato! Non ho avuto nessun problema.Arrivato in 3 giorni lavorativi e con spedizione tracciabile!Inutile recensire il prodotto, parla da solo. Stupendo in ogni sua parte!"
iPhone 8 Plus	64GB	Argento	Lorenzo C	5	iPhone	2018-10-24	"Sembra non avere la garanzia. Apertura con caratteri cirillici. Tuttavia funziona perfettamente, a parte il tasto home che non ha scatto"
iPhone 8 Plus	64GB	Grigio Siderale	Cliente Amazon	5	Meraviglioso	2018-03-18	Telefono fantastico sono veramente contenta dell acquisto imballato intatto ed originale 😍 non tornerò mai più indietro dimensioni pazzesche fotocamera da urlo
iPhone 8 Plus	64GB	Grigio Siderale	Silvia	5	iPhone 8 Plus	2018-08-02	Arrivato in due giorni imballato nella sua scatola originale e del tutto funzionate!Non ho avuto problemi quindi consiglio
iPhone 8 Plus	256GB	Grigio Siderale	simon	5	ottimo venditore	2018-12-08	spedizione velocissima . Il prodotto parla da se
iPhone 8 Plus	64GB	Grigio Siderale	Alex Missio	5	Acquisto super!	2018-10-22	"Non c'è molto da dire su prodotti apple, sono macchine che funzionano alla grande! Ho comprato on line per via del prezzo che in quel periodo era imbattibile e mi è andata benissimo"
iPhone 8 Plus	64GB	Oro	Maurizio	4	iPhone veramente PLUS	2018-12-31	Prodotto in linea con le aspettative Foto e social molto valido. Molto veloce e preciso. Ancora qualche difficoltà nel passaggio dal mondo Android al mondo Apple per abituarsi I comendi.
iPhone 8 Plus	64GB	Oro	angelo l.	5	Ottimo!	2019-03-01	Ottimo prodotto come sempre..
iPhone 8 Plus	64GB	Grigio Siderale	Mathilde	5	Prodotto perfetto	2018-09-22	"iPhone 8 Plus arrivato puntualissimo, completo di tutto e funzionante alla perfezione. Il periodo di consegna previsto era dal 7 al 19 settembre e la consegna è avvenuta il 14. Quando l’ho ordinato ero un po’ diffidente e invece è andato tutto benissimo. Inoltre ho contattato più volte il venditore tramite e-mail e whatsapp e mi ha risposto subito con la massima disponibilità e professionalità. Straconsiglio di acquistare questo prodotto presso Digitech P."
iPhone 8 Plus	64GB	Oro	ENRICO 66	4	Serietà	2018-08-03	Primo acquisto importante. Tutto bene.Tempo di consegna un Po variabile
iPhone 8 Plus	256GB	Grigio Siderale	studio commerciale snc	5	iphone	2019-05-11	l'articolo corrisponde in tutto alle aspettative. La consegna è stata rapida. sono contenta dell'acquisto
iPhone 8 Plus	64GB	Oro	Cliente Amazon	5	ottimo prodotto	2018-12-25	ho  ricevuto il prodotto ottimo funziona bene ora sono in attesa della fattura per tenerla com garanzia grazie
iPhone 8 Plus	64GB	Grigio Siderale	simoneffe	5	Perfetto	2018-07-30	Utente corretto nella consegna cellulare perfetto.
iPhone 8 Plus	256GB	Argento	Yasmin bernieri	4	Ottimo!!!	2018-12-03	Davvero un ottimo acquisto!!!Consiglio vivamente!!!!!
iPhone 8 Plus	256GB	Grigio Siderale	Giancarlo B.	5	Perfetto	2019-02-21	Ottimo telefono
iPhone 8 Plus	64GB	Argento	Cliente Amazon	5	iPhone 8 Plus	2018-07-01	Venditore gentilissimo e prodotto perfetto
iPhone 8 Plus	64GB	Grigio Siderale	Cliente Amazon	5	Top	2019-01-18	Arrivato subito
iPhone 8 Plus	64GB	Grigio Siderale	jorge Martegani	5	Ottima qualità	2019-04-23	Molto buono in perfetto stato e arrivò veloce grazie
iPhone 8 Plus	64GB	Grigio Siderale	Cliente Amazon	5	Molto soddisfatto	2019-04-22	Perfetto
iPhone 8 Plus	64GB	Grigio Siderale	Nicola l.	5	Ottimo	2019-06-21	Ottimo
iPhone 8 Plus	256GB	Grigio Siderale	Vincenzo	5	Non ci sono paragoni	2019-03-18	iPhone 8 Plus il meglio
iPhone 8 Plus	64GB	Oro	Enzo	5	Molto completo	2019-02-26	Mi piace tutto
iPhone 8 Plus	64GB	Argento	ei_nora	1	TRUFFA!!!	2018-06-28	"ho acquistato Iphone 8 plus il 25 giugno prima che scrivessero le recensioni negative,il pacco non è stato nemmeno spedito (contattato corriere Nexive)Contattate Amazon che risponde subito per il rimborso! gli operatori ti tranquillizzano rimborsata subitocon la carta di credito ci vogliono qlc giorno ma inviano mail di conferma rimborso.probabilmente han subito un furto di accountnon acquistate per il momento!"
iPhone 8 Plus	64GB	Grigio Siderale	Pasquale grieco	5	Cellularishop	2018-03-16	Telefono perfetto. Spedizione da schifo GLS è meglio che cambia mestiere. Rivenditore molto molto cortese. Aspetto le fatture di entrambi i telefoni sia iphone 8 plus che iPhone 7 (spedito allo stesso indirizzo ma comprato da mia moglie quindi a nome suo)Spero mi arrivino al più presto.
iPhone 8 Plus	64GB	Grigio Siderale	Mauro	5	Ottimo acquisto lo consiglio	2018-06-13	"Consegna fulminea, ordinato sabato tarda serata, ricevuto lunedì successivo in mattinata.In confezione originale Apple in perfetto stato.Sul prodotto penso ci sia poco da commentare, è il mio quarto iPhone e la sensazione che mi ha dato sin dal primo contatto è che sia il migliore telefono mai provato.Cinque stelle al servizio ed al rivenditore, ho risparmiato 200€ rispetto al prezzo standard."
iPhone 8 Plus	64GB	Grigio Siderale	Saverio	5	Essendoci in giro bufale di ogni soprattutto sugli smartphone avevo grosse perplessità	2018-03-30	"Essendoci in giro bufale di ogni soprattutto sugli smartphone avevo grosse perplessità, poi una volta arrivato controllato ecc.ecc.devo assolutamente congratularmi con il venditoreCheri + che OTTIMOFIDATEVICiao a Tutti e Buoni Acquisti"
iPhone 8 Plus	64GB	Grigio Siderale	Ralf	5	Iphone 8 plus	2018-05-11	"Dopo tante esitazioni ho deciso di acquistare il telefono da amazon. Arrivato dopo due giorni, imballato alla perfezione con sigillo di garanzia. Il telefono è nuovo è contiene auricolari e caricabatterie, nulla da dire!Ho risparmiato circa 200 € visto i prezzi che ci sono in giro. L’ho consigliró a tutti. IL TELEFONO OVVIAMENTE È UNA BOMBA! 5 stelle non bastano."
iPhone 8 Plus	64GB	Argento	kerly lima	5	Ótimo	2018-12-12	Ho amato il mio acquisto il mio iphone 8 plus ci è voluto un po 'di più ma ne è valsa la pena sono arrivato senza un difetto tutto originale raccomando il venditore ho capito il ritardo arrivo 4 giorni di stampa molto felice e ho risparmiato 200 €
iPhone 8 Plus	64GB	Argento	Zoen	5	Stupendo!!!	2017-11-19	Il telefono merita davvero!Veloce e reattivo! Una vera scheggia!Stupendo da vedersi ed anche se è simile agli altri è comunque diverso!Il vetro poi è di un’eleganza che a me piace molto compreso il peso che alla fine gli dona quel senso di oggetto resistente!Lo consiglio vivamente!!!
iPhone 8 Plus	64GB	Grigio Siderale	Luigi	5	Eccellente	2018-07-19	Il prodotto arrivato velocemente e con anticipo rispetto alla data prevista X la consegna.La confezione integra e prodotto ok
iPhone 8 Plus	64GB	Grigio Siderale	AlfMart	5	Perfetto	2018-02-28	"Come sempre iPhone è una garanzia, vengo da un 6s plus e devo dire che nonostante l’estetica sia praticamente la stessa internamente è tutta un’altra cosa molto più veloce in caricamento e nell’utilizzo quotidiano, audio stereo perfetti , fantastico al il Touch ID che nonostante sia stato rimosso il tasto fisico è preciso e funzionale come sempre assolutamente consigliato!!"
iPhone 8 Plus	64GB	Grigio Siderale	luca	1	apple iphone 8plus	2018-07-24	senza fare polemiche inutili il venditore ha'rifiutato la richisesta di rimborso dicendo che era fuori tempo massimo(acquistato il 19 luglio non mi pare) e che il telefono era stato registrato a mio nome :ma per verificare il corretto funzinamento del prodotto bisogna attivarlo e ho' riscontrato problemi di softwer ma visto che era in garanzia mi sono rivolto a un centro apple in zona dove abito che molto gentilmente me lo sistemano dopo questa avventura non acquistero' piu' nulla su amazon
iPhone 8 Plus	64GB	Argento	Raffaele	4	Un iPhone dalla batteria infinita!	2018-10-31	"🔶🔶🔶🔶PREMESSA🔶🔶🔶🔶Ho acquistato l’iphone 8 plus per sostituire il mio “vecchio” iPhone 7. Cercavo un dispositivo che avesse uno schermo più grande, ma soprattutto una batteria maggiormente capiente. Con l’8 plus ho realizzato i miei sogni: con uso intenso, che comprende anche visione di video, arrivo tranquillamente dalle 6.45 a mezzanotte con almeno un 20% di carica. Complimenti ad Apple!⚠️⚠️⚠️ CONSIGLIO ⚠️⚠️⚠️Il telefono è totalmente in vetro. Consiglio di acquistare una cover protettiva di buona fattura perché è soggetto facilmente a graffi e segni. Sia il retro che la scocca!"
iPhone 8 Plus	64GB	Oro	Giovy	5	Stupendo	2017-11-13	Semplicemente iPhone che dire perfetto il migliore di tutti i telefoni al mondo una volta che lo hai non ne fai a meno  📲 📲 😍 😍 😍
iPhone 8 Plus	64GB	Grigio Siderale	Armando01	4	Il tempo passa ma sembra reggere	2019-03-19	"Ho acquistato questo smartphone a settembre 2017 pagato intorno ai 900€ era uno dei top di gamma, tutt’ora il prezzo resta abbastanza alto rispetto ad altri. In questo lasso di tempo mi ha dato pochi problemi, nell’ ultimo periodo peró la batteria sta leggermente cedendo, sinceramente però credo che nonostante i vari modelli usciti dopo, l’8 plus resta ancora nella fascia medio alta."
iPhone 8 Plus	64GB	Grigio Siderale	Melina Sol	4	Arrivato prima del previsto	2018-11-13	"Bellissimo, spedizione velocissima, completo di tutto. (Carica,cuffie,pellicole protettive e adattatore)L’unico difetto è che ha un minuscolo graffio sul lato del telefono.Vedremo più avanti le prestazioni!"
iPhone 8 Plus	64GB	Oro	Brigida	4	Ne è valsa la pena!! STUPENDO!!	2018-12-07	"Il telefono è stupendo, è originale al 100%!!Ero diffidente all’inizio. Non me la sentivo di comprare questo cellulare su Amazon.Ma poi ho cambiato idea e ho deciso di ordinarlo.I tempi di spedizioni sono state un pochino lunghe ma non tanto, ne è valsa la pena!!! Se desiderate un iPhone 8 Plus, vi consiglio di comprarlo qui. Almeno riasparmiate 120 euro."
iPhone 8 Plus	64GB	Grigio Siderale	Giugee	5	Ottimo!!	2018-11-08	"Venditore puntuale, il telefono e arrivato anche prima del previsto, intatto e funzionante al 100%. Unica cosa era la scatola esterna un po’ rovinata, ma quella che conteneva l’iphone Era perfetta. Consiglio 👍"
iPhone 8 Plus	64GB	Argento	Cliente Amazon	5	Buono	2018-12-31	Perfetto tutto tranne il fatto che ho aspettato quasi 2 settimane quando doveva arrivare prima
iPhone 8 Plus	64GB	Grigio Siderale	rosario	5	Informazioni sul prodotto	2018-11-12	Prodotto arrivato con mezza giornata di anticipo tutto sigillato perfetto consiglio moltissimo l'acquisto
iPhone 8 Plus	64GB	Argento	Cliente Amazon	5	Consegna	2018-12-07	Tempi di consegna un po lunghetti.. ma il resto ottimo.
iPhone 8 Plus	64GB	Oro	Andrea	5	Buono	2018-11-11	Arrivato subito e in buone condizioni.
iPhone 8 Plus	256GB	Argento	Paolo Garrone	5	Buono il supporto	2017-12-20	"Il prodotto non credo abbia bisogno di recensioni, come tutti gli iPhone é un buon prodotto, poi ognuno ha i suoi gusti e preferenze. 8 e non X per prodezza nei confronti di tecnologie nuove e per il fatto di poter comprare un plus. Il rivenditore é stato molto gentile nel riuscire a rintracciare il pacco e bloccarlo in quanto, un po’ perché sotto Natale, un po’ perché il corriere GLS non é forse il migliore, c’é stato qualche problema di consegna. Comunque il rivenditore risponde, aiuta per cui nulla da eccepire."
iPhone 8 Plus	64GB	Argento	Yanny	5	Cliente Amazon	2018-03-28	💕💕💕💕💕💕💕💕💕💕💕💕💕💕Lo adoro e perfetto sono molto contenta mai avevo usato ifhone e devo dire che sono innamorata veramente lo consiglio al cento/100
iPhone 8 Plus	64GB	Argento	Fra	5	Ottimo prodotto	2018-03-07	La dimensione all'inizio mi sembrava eccessiva ma poi nell'utilizzo é molto comodo.Sono molto soddisfatto dell'acquisto.Arrivato nei tempi prestabiliti.
iPhone 8 Plus	64GB	Grigio Siderale	Lucia G	5	Soddisfatta	2018-12-08	Lo schermo più grande del plus è qualcosa di eccezionale... non penso tornerò più indietro. Ovviamente ci vuole la borsa per portarlo dietro perché nelle tasche dei pantaloni non entra molto bene... poi comunque Apple si recensisce da sola per il resto
iPhone 8 Plus	64GB	Grigio Siderale	sandra buganza	5	Un piccolo meraviglioso computer	2018-08-04	"Perfetto. Completo di tutto, arrivato perfino prima del previsto. E’ un gioiellino, le foto sono bellissime, e cosi’ anche i video, dove puoi usare lo zoom senza perdere nitidezza."
iPhone 8 Plus	64GB	Argento	Alemagione	5	Fantastico!	2018-07-22	Che dire. Prodotto al TOP dei TOP. Costosissimo ma ineguagliabile. Ho risparmiato un pò di soldi grazie all'offerta che ho trovato su Amazon. Servizio perfetto come sempre.
iPhone 8 Plus	64GB	Grigio Siderale	Alessandro	5	Top	2019-05-22	Penso non ci sia bisogno di descrizione... dopo più di un anno sono sempre soddisfatto
iPhone 8 Plus	64GB	Grigio Siderale	Lesmine	5	Perfetto	2018-08-03	Perfetto
iPhone 8 Plus	64GB	Oro	Luigi	4	Apple iPhone 8 Plus 64 gb	2017-11-17	"Nonostante problemi tecnici d'invio comunicatemi da Amazon, ho ricevuto il prodotto in tempi utili, nonostante richiesta rapida e perciò declasso una stella.Per ciò che riguarda il prodotto in oggetto, è arrivato confezionato perfettamente, non brandato e, dopo aver eseguito le semplici manovre di configurazione ha funzionato e funziona tutt'ora benissimo. Ho una certa età (ormai avanzata) e di marche ne ho usate molteplici, ma (anche se un po' cari) i prodotti Apple non mi hanno mai tradito. Questo pertanto merita tutte la cinque stelle."
iPhone 8 Plus	64GB	Grigio Siderale	elena conti	5	Prodotto  originale  e  spedizione  velocissima	2018-03-04	"Prodotto  originale,  lo sto provando e per ora sono  molto  soddisfatta. Le dimensioni  sono  più  grandi del mio iPhone precedente,  ma  mi sto abituando. La spedizione  è  stata rapidissima,  l'ho ricevuto dopo 2 giorni  dall'ordine. Prima della data prevista. Grazie,  ottimo servizio."
iPhone 8 Plus	64GB	Grigio Siderale	Luca	4	Telefono fantastico	2017-12-19	"È la prima volta che compro un iPhone. Ottimo telefono veramente molto buono, estetica fantastica in particolare il retro in vetro. Imballaggio buono, ricevuto in scatola nuova siggillata con caricabatterie cuffiette e adattatore jack femmina. Metto 4 stelle perché il telelfono ha dei problemi a livello software/ hardware quindi dovrò ricorrere alla garanzia apple della durata di 1 anno. Credo sia un problema del telefono e che il venditore in questo non c’entri nulla. Quindi riscontro molto positivo."
iPhone 8 Plus	64GB	Argento	radicchia11	4	"Ottimo l'iPhone, in ritardo la consegna del rivenditore"	2018-05-16	"Molto contenta di questo iPhone 8 plus, che preferisco nettamente all'iPhone X. Il classico design Apple è sempre splendido (senza la brutta tacchetta nera dell'iPhone X che causa problemi con la visualizzazione dei testi quando è in orizzontale) e sono felice si sia tornati al retro in vetro. Preferisco non utilizzare la ricarica wireless per evitare che si surriscaldi il telefono. Ottimo lo schermo anche senza la tecnologia oled, colori splendidi anche dal sensore della fotocamera, bello e naturale l'effetto di sfocatura dello sfondo con la funzione ritratto. Con il nuovo Chip A11 Bionic il telefono è velocissimo e molto reattivo.Unica pecca: la consegna, di cui era responsabile non Amazon, ma il rivenditore. All'ultimo momento, in dirittura d'arrivo, hanno modificato il giorno della consegna per posticiparla alla settimana successiva. Io ero senza tel perchè il mio precedente si era guastato, ed è stato un danno di lavoro. Non si sono nemmeno scusati."
iPhone 8 Plus	64GB	Grigio Siderale	lino sabato	5	Molto soddisfatto	2017-12-09	"Ottimo telefono, molto fluido e potente. Provenendo da un iPhone 5 la differenza è ancora più notevole. L'unica pecca è il peso, mi sarebbe piaciuto rinunciare alla parte posteriore in vetro per avere qualche grammo in meno, ma sembra sia necessario per la ricarica wireless."
iPhone 8 Plus	64GB	Oro	alberto	5	ottimo	2018-02-06	ottimo bumper.. protegge il necessario senza rovinare il l'estetica del telofono. perfetto per chi magari odia le cover e vuole qualcosa di poco ingombrante
