iPhone 6S	16GB	Space Gray	Olga Weingart	1	Device has only 2 months held !!!	2018-05-29	de	Hello I am not satisfied at all! First came the phone with screen damage. Since you went down a bit with the price. But after two months the battery failed completely !!! I cheated on Apple. The said, the phone is made up of many third-party parts together. I can only advise everyone: Let the fingers of this provider !!!	0
iPhone 7	32GB	Black	T. Traub	1	One step ahead, three steps back	2017-06-04	de	The feel may have improved, but everything else is miserable at this device. I prefer to stay with the iPhone 6, because you have at least a reasonable device.	0
iPhone X	64GB	Space Gray	Katarina Libois	5	Excellent phone rating	2018-12-17	fr	Impeccable phone, only 3 days waiting. Possibility of paid in several times, it is arranged considering the price of the telephone.	0
iPhone 7	128GB	Rose Gold	Amazon Kunde	1	Malfunction !! Do not buy it here !!	2017-05-06	de	The proximity sensor has failed sporadically. It was really annoying. Constantly presses any buttons when talking on the phone. I was then a few times at the Apple Store. The people are super nice and very competent. First, we tried to just re-set the phone without backup. Unfortunately without success. After that they changed the complete display within 2 hours !! Now it works fine. Buy it in the Apple Store. There you will be helped. They also help with setting up and everything.	0
iPhone 6S	16GB	Space Gray	Marimausi	4	I phone halt	2019-04-13	de	For my purposes completely sufficient good performance only the memory is just limited once fallen down display broken Spider App although a protective cover is drum A new display would cost 200 ¬ It is my first iPhone and I have to say as bad as I thought it is even fingerprint works great password storages you can turn off the cloud photo quality I am satisfied	0
iPhone 7	32GB	Black	zhen fang	1	A scam	2019-07-11	de	After 6 months, there is no possibility to call, the guarantee is a scam.	0
iPhone 8	64GB	Space Gray	Hikaru	2	Description of the wrong model!	2018-01-31	fr	I received a model of iPhone 8 (MQ6G2CN / A) for the Czech market, shipped and sold by Amazon I specify.So after the follow it comes from Germany, and yet on the description card it is well noted that the product is for the French market according to the model (MQ6G2ZD / A). It's not serious!	0
iPhone 7 Plus	32GB	Black	Kami	1	Faulty Advertisement....Phone not unlocked	2018-12-30	us	This phone was advertised as unlocked and after purchase then it reads... locked to Simple Mobile.  Do not buy this phone if you're looking for an unlocked phone. Even though I was duped into buying this phone Simple Mobile require you to use it on their network for 12 months before they will unlock it.  Such a waste . I cannot use it and Simple Mobile will not budge.	0
iPhone 6S	128GB	Argent	Chloe	1	what they are broken	2018-08-08	fr	very good condition but broken rear shell tips	0
iPhone XR	128GB	Blue	Assayag Nicolas	1	Does not work	2019-04-26	fr	Product received but not functional, impossible to start despite a prolonged charge. Replacement requested with Amazon but refund received and no answers SAV ... in short I do not recommend.	0
iPhone X	64GB	Space Gray	Dirk G.	3	With one hand, unfortunately, no longer in the upright format to use	2018-11-01	de	The iPhone 10 is unfortunately bad in one hand and the control panels are no longer reachable with the thumb. The now "virtual" homebutton is located at the bottom of the iPhone. In order to achieve this, the iPhone has to be gripped at the bottom, which then, due to the extended design, unfortunately leads to the one tilting the iPhone backwards out of his hand. The control center is now stored at the top right of the display, so far away from the homebutton. Both functions can only be reached via constant embrace. This is complicated and annoying. If the iPhone is turned from high to across, the screen rotates as usual. Unfortunately, it is now the case that due to the camera list in the upper part of the display, it looks like the display is defective in this area. Not nice either. With shocked I have now heard that the new iPhone 10 r is even longer, so the upright operation with one hand even less is possible. Face ID is stupid in the car: Previously could simply be pressed the homebutton to unlock the iPhone now must While driving, the iPhone will be properly aligned for faceid to work. This is actually impossible if the phone is in a rigid mobile phone car holder ... Otherwise, it should be mentioned here, the display, the camera, the photo software and the performance is breathtakingly good.	0
iPhone 8 Plus	64GB	Space Gray	kamal sefroun	1	Deplorable and lamentable delivery service	2018-08-14	fr	No comments because I keep a very bad experience on the delivery method.Du Blanc-Mesnil (delivery center); in Stains, it's 20 minutes by van.	0
iPhone 7	128GB	Black	mario	5	Very good smartphone - rightly the number 1	2016-10-15	de	I have used the S4, S5 and also S6 edge from Samsung in recent years. Although I also use an iPad, I could never imagine getting an iPhone. With the devices from Samsung, the S4 and S5, I was very satisfied. Then the S6 came out and for me it was clear that the edge version will be my new device. Said and done. Now after 6 months of conclusion I am extremely disappointed with the S6 edge. I do not want to fix that on Samsung or the S6 edge as a whole. I want to relate it to the one device I had. Overheated device, system errors, extremely long repair times, etc. have now drawn the last nerve. So I am the dealer of my confidence in search of a smartphone. Here the S6, the S7 or even the iPhone was touted. Since I had not had good experiences with the S6 I reached for really long superior to the iPhone. Now a few days after the purchase, I have to honestly say that iPhone is really a big step ahead of the congruence.	0
iPhone 7	32GB	Rose Gold	Pollypetitpois	4	For now, everything seems ok	2018-11-08	fr	I admit having had some fears about the authenticity of the phone but quickly faded after a few checks. The phone has a micro scratch on the button sound / silence and that's it. I was able to connect to iTunes and see that everything worked. Second little problem, and although all the accessories delivered with the phone are worth the trouble, I only regret that the provided headset is not compatible, because jack and not taken highlight. To see in time, hoping that this beautiful case was really one.	0
iPhone 7 Plus	128GB	Jet Black	Isaline Almeida	5	Very Good	2018-08-14	uk	It didn't came wih the charger	0
iPhone XS	64GB	Argent 	Cliente Amazon	3	iPhone XS problema antenna	2018-11-03	it	Antenna problems. I strongly advise against this if you have poor 3G / 4G or LTE signal reception. This is because the iPhone XS antennas have weaker reception than the data signal. It has a weaker reception than my old iPhone 5s (with this the signal is much stronger and more stable). With what it cost it had to be perfect. The IOS 12.1 software update has not solved the problem of signal strength and power.	0
iPhone 6S	16GB	Space Gray	Der gestiefelte Kater	2	Very disappointed with the quality	2017-03-18	de	My review only relates to the durability / sustainability of this product. Today's products are generally subject to a planned obsolescence should be clear to everyone (which is why one morally committed to our environment would be sustainable / Fairtrade products to buy). However, one can expect a cell phone to last at least two years until the next contract extension without major failures. Already with my previous Iphone 5s the Lightning connector was broken shortly after one year and had to be replaced. At the present 6s he has endured almost 1.5 years until I had to have him repaired for 70 €. Now shortly thereafter, the ear speaker has failed. All this despite the fact that my phone has been well maintained / protected all along (bulletproof glass, sturdy case, normal usage, no crashes). Overall, this is just very annoying and a huge impudence. For me, Apple products are therefore no longer in question in the future.	0
iPhone 7	128GB	Black	Amazon Kunde	1	Too expensive!	2017-02-02	de	Is his money ABSOLUTELY !!! not worth! Not better than good Android devices. Have now an S7 .... absolutely great and at least as good!	0
iPhone 7	128GB	Black	Transistor	1	Have tested the iPhone 4 weeks and now I've grown the S7edge. Apple has such a bad service, unbelievable	2016-11-12	de	It is and remains a completely overpriced device. Pray that the device will never fail, you will be treated by Apple as Bitsteller.	0
iPhone XS	256GB	Gray	lancelita	1	Non-compliant	2019-01-27	fr	If I could have zero stars I would have done! Bad item received in the box no iPhone XS, I returned my package and I'm waiting for a refund that is long very long to come	0
iPhone 7	128GB	Argent 	Peter Rohe	1	Iphone 7 is missing in the packaging	2017-06-01	de	that's really the last thing. When opening the Amazon packaging noticed that the original film from the Apple box was open. When I opened the box I knew why ....... THE IPHONE 7 MISSED.	0
iPhone 8	64GB	Gray	Cliente Amazon	1	Never received	2018-07-05	it	I purchased this iPhone on June 21st, on June 25th I point out to the seller that the shipment is stopped. I urge Nexive not to deliver the iPhone but a few days later it reports the shipment as delivered. Absolute panic forwarding complaint to Amazon. Delivery rescheduled for July 2nd ever. Item never received got refund after 7 days. Amazon has certainly repaid but it is absurd that it allows certain sellers to use its platform. Bad behavior from everyone bad experience. Maybe I was unlucky but the other reviews are all real? I strongly doubt. Amazon gets worse with the passing of months. I will always be unlucky but I buy almost nothing.	0
iPhone XS	256GB	Gold	Kiyimituzolana dieu le veut	5	Not bad	2019-06-03	fr	Not bad	0
iPhone XS Max	256GB	Gold	E. Spinks	1	Not worth it.	2019-06-15	uk	Seriously not worth the money.Sure it's got an Apple logo but value for money wise. Appalling.For £500 less can get a Samsung S10 with twice the storage and expandable.Or less than half the price an oppo7 with 256gig storage.And then the build quality, sure it looks nice but drop in on the sofa and the screen will crack.Apple doesn't care about it's customers any more, too many people see the logo and follow the pack. Open your eyes. Can honestly say will never go back to Apple.	0
iPhone 7	128GB	Matt Black	cristian	4	Product ok	2017-10-07	it	I come from the iPhone 6s. How fast they are similar but this crashes from time to time. With 6 it never happened in a full year of use and after several falls.	0
iPhone 6S	32GB	Space Gray	Ludovic Fouché	1	Defective battery	2019-03-10	fr	Very disappointed with the battery lifeI think I sold a reconditionne and not a new one	0
iPhone 6S	64GB	Argent 	Ricarda Halbina	1	Damage	2018-06-14	de	Item was broken! It did not even take a minute and the screen went black.	0
iPhone 7	32GB	Gold	Amazon Customer	1	"Misleading product description, phone locked EE"	2017-04-19	uk	Very dissapointed. Product poorly described, as it only says SIM free but it is actually locked EE. That information should be disclosed before buying the product.	0
iPhone 7	128GB	Black	nicolas	5	perfect	2017-07-17	fr	at the base I took a huawei p10 for the apn extremely disappointed by the quality I sold it for this iphone 7 and there is no regret not only the apn is very good but the product is much more convenient and well finished not to mention the apps much better optimized, my only regret and the lack of version 64 go it's all one or the other for me 32 it's not enough 128 it's too much	0
iPhone 7	32GB	Black	Drums4Life	5	Much better than the competition	2018-12-24	de	Have had a Samsung S7 before and the iPhone 7 beats it in my opinion in terms of performance by far. The display may be slightly better / sharper on Samsung, but you will not notice this in use ... is ultimately just a date that is on paper.	0
iPhone 6S	32GB	Space Gray	RXX	1	Does not offer existing articles!	2018-07-22	de	Instead of the ordered iPhone 6s, I received an iPhone 6. On my request for exchange of the article I got the answer that the iPhone 6s is not available, although this was offered. The iPhone 6 could not be reduced in price, since the price
iPhone 8 Plus	256GB	Silver	stacey .macfarlane	1	Didn’t receive	2019-05-12	uk	Can’t leave a review as didn’t receive but heard it’s a good phone took ages and a lot of complaints to get a refund	0
iPhone 7	32GB	Gold	Danny	1	SCAM!!	2018-12-26	us	Phone is locked.  I just wanted the phone.  Not happy!	0
iPhone 7	32GB	Matt Black	Cliente Amazon	1	STOLEN ARTICLE	2018-05-07	it	NEVER BUY THIS PHONE! Mine was stolen and I'm really pissed !!! I try to contact them but they don't come alive !!	0
iPhone X	64GB	Argent	ccc	1	Exchange	2019-05-20	fr	I wait for my exchange	0
iPhone 7	32GB	Argent 	Ivano	4	Right product, but no invoice .... (only receipt)	2016-12-30	it	The product and the packaging are perfect, so I gave 4 stars; I have not given 5 because the invoice request I found no little resistance from the seller: at first I was told that it was already in the package, but instead it was the receipt (among other things without a receipt and then the guarantee?!), then to my explicit request (I am a freelancer and I need the bill up until tax) I was told that by now it was no longer possible because they had made the receipt ... mah ?? !!	0
iPhone 7	32GB	Black	sultan57535	1	phone down	2018-12-18	fr	phone received on time, only downside phone losing the network without a stop so device down. it would be good to check the material before selling!	0
iPhone 7	32GB	Black	caleb	1	Don’t recommend buying locked phones	2019-01-07	us	The phone was received locked but simple moble says it is not in their system so they cannot unlock it	0
iPhone 6S	64GB	Space Gray	ALH	1	Unfortunately nothing ... Ghost Touch problem	2016-10-31	de	The delivered device had the so-called "Ghost Touch" problem. This means that after unpacking and first attempting to set up the smartphone, it automatically performed entries. It automatically entered letters, which made it impossible to set up the smartphone correctly. When trying to enter the e-mail address were constantly inserted five or 25 new letters. The device then went back unfortunately. However, praise to the seller for the quick reimbursement of the amount and easy return.	0
iPhone 7	32GB	Matte Black	FRENJI	3	The phone was delivered fine but it seems like there is some issue with ...	2017-11-16	uk	The phone was delivered fine but it seems like there is some issue with the touch screen ocassionally...sometimes the phone dont respond to a touch. Very rarely though. Not sure if this is a software glitch.	0
iPhone XR	64GB	Red	Janine Seifert	1	Switch from Android to Iphone not possible	2019-02-06	de	Well, what can I say, I have a Sony Experia XZ Compact. I sat for almost two days now on the XR to transfer my data. It just can not be done even with this one Great transfer app, I get nothing from my Sony rueber.I will certainly not every single contact, apps ect. Manuel set up. Unfortunately it was an attempt that failed.	0
iPhone 6S	32GB	Rose Gold	Thomas Schappele	1	After a week broken	2019-07-02	de	After a week, the battery was extremely hot for no apparent reason. After that, the phone did not start anymore.	0
iPhone 7	32GB	Matte Black	Kate W	3	Apple iPhone 7 32GB	2018-06-19	uk	Quite happy with this purchase although I've only had it for s couple of months, I find a slight problem when using speaker phone I get complaints that the transmission is poor. Never had complains with my IPhone 5	0
iPhone 8 Plus	64GB	Space Gray	Nicolas A.	1	Dishonest Seller	2019-05-05	fr	Defective item after a year and a half (battery HS) and seller (RH Mobiles) that does not respond to emails for the warranty. Apple can not do anything and Amazon does nothing!	0
iPhone 6S	64GB	Gold	Peter Schwerdtfeger	1	Big flop !!	2019-01-03	de	I bought two Iphone 6s within two years, and shortly after the 1 year warranty expired, they both gave up. The first after an update of the operating system. The second in an exam by Apple. Actually, only the battery should be changed, since the capacity showed only 85%. Function of the iPhone up to the diagnosis perfectly. So sent in and waited. After careful examination of the Apple technicians a defect of the motherboard was found. Cost of repair 330, - €! That at a time when Apple is no longer allowed to sell Iphone 7 and 8 in Germany and break the sales figures. A rogue who thinks bad things! The theme of Iphone 6s has done for me. Apple's quality was much better in the past. My old Iphone 4 and 5 are still doing their duty.	0
iPhone 7	32GB	Black	oktay	1	Iphone is overrated!	2018-02-18	de	Switched from samsung 6 edge to iphone 7. Unfortunately I am not satisfied. Never again iphone! -Display resolution is my zugering -Wlan and Bluetooth can only switch off in the setting.-Android as the operating system is much better than ios.-4.7 inches is no longer up to date. And Plus was way too big. -Very expensive-iphone update policy. Phones are slowing down. I'm sorry but never again iphone! Never again apple	0
iPhone 7 Plus	32GB	Black	Amazon Customer	1	Iphone is locked to a network	2017-08-14	uk	The iphone came locked to a network carrier. Even if the purchase says sim free. I have to spend extra money to unlock it after I already paid in full for it	0
iPhone 6S	64GB	Gold	pilot-valerius	4	Class!	2016-03-06	de	A good buy, even if the price is a bit high. Since I already had the iPhone 5, bothers me in the iPhone 6s that the off button is not like the previous model above but on the side. But it is a matter of taste. With the delivery everything worked out great!	0
iPhone 7 Plus	32GB	Black	Mark	2	... it never broken a screen ever and take really good care of phone just a crap screen there where ...	2016-12-17	us	Apple made a phone to break this time I had it 2 days and screen broke and I took into apple and they want $130 to fix it never broken a screen ever and take really good care of phone just a crap screen there where 2 other people in there for screen replacement as well so beware	0
iPhone 8	64GB	Space Gray	Ein Kunde	4	If only Apple is available ...	2019-06-20	de	Unfortunately, I had to take an iOS smartphone and then opted for an iPhone 8. Finally wireless charging at Apple, but MUCH TOO GREAT !!! Why are there no more 4 "" smartphones? I do not need a tablet, but a phone!	0
iPhone 7 Plus	32GB	Matt Black	Cliente Amazon	1	Cheated for the iPhone 7 plus phone	2016-12-07	it	Received an empty package, inside the phone was not present if not card ... demanded reimbursement but not obtained from him, scammer	0
iPhone 8	64GB	Gold	Amazon Customer	1	"The fone never worked properly from the start, then ..."	2018-01-20	uk	The fone never worked properly from the start, then it started clearing things it shuldnt have dun. I am in the possess of returning it.	0
s Face-ID works perfectly. The new wiping gestures are so internalized after a day that one thinks one would never have used the iPhone otherwise.- The software: here we only have to say that apps or websites are loaded with an impressive speed. In addition to the usability of iPhones you fly through the Telefon.Wir we can after this first weekend no major criticisms (except for the subtle streak while scrolling). Apple has managed a great iPhone and adopted the design of its predecessor. We really enjoyed it. And yes with the Animojis (which you can also save in the Fotoapp and then send via WhatsApp). Thank you for reading.	0
iPhone X	256GB	Space Gray	Fraenky	1	Sorry, I was very hot !!!	2019-03-22	de	Did not buy the iPhone x here but at another provider. Unfortunately, I realized that my new iPhone has always become very hot. The battery then empties from 100% to empty within an hour. There were no apps or anything open during this time. It was from now on the same hot, have been buying other models for some time. But I did not know that problem. Often it was not even used when it got hot. Already sad for this price. My went back to the seller after a few days.	0
iPhone 8 Plus	64GB	Gold	Abellan	3	Bug	2018-11-16	fr	Phone bug after 3 days, Chinese manufacturer, returns the product. Better go to the shop	0
iPhone XR	64GB	Red	Alessio	1	CALLS NOT WORKING	2019-06-20	it	The other person did not feel well during calls and the speakerphone did not work.	0
iPhone XS	256GB	Argent 	Malabulaba	1	Excessively overrated product with many disadvantages	2019-01-04	de	For iPhone new customers and changeover from Android to Apple with many own files IOS is not usable. Moving from Android is complex and difficult. The app "move to ios" offered by Apple on the Google Playstore on Android often causes problems and does not do what it should. For me it has not worked at all despite the current Google Pixel Phone with Android 9. Also, in the Playstore of some users attached tip to change the aircraft mode has brought nothing. The app is not maintained and updated on Android, last update was Apple in March 2016, accordingly poor with only 2.9 stars, the app is also rated. File System: Umsteiger with its own extensive file collection of images, videos and music I can from Apple just advise against. I have e.g. Over 7200 images, sorted in over 100 folders. When transferring to the iPhone, it is not possible to copy individual folders, but instead iTunes is all diced together in a single folder, it can be in the iPhone only create links of photos. Folders can be transferred, if at all, only manually and individually Folder for folders with a lot of time and only with additional software, with iTunes this is generally not possible. For videos and music, the problem is the same. Furthermore, pictures, videos, etc. can not be stored in their own desired order, e.g. Sort by name or size on the iPhone. Subsequent editing of your own copied photos or videos, changing or deleting names is not possible on the iPhone itself. This works only on PC / Mac with iTunes or alternative software. If you later want to copy more pictures or files you have to be careful that the previous ones are not synchronized. If you then have all your pictures and videos on the iPhone on it and want to switch to iCloud, the system indicates that the existing own photos can not be transferred to the iCloud and everything is deleted. Instead, you have to transfer all of your photos and videos from the PC / Mac back to the iCloud, from there it all comes to the iPhone, there is no other option! Who in the people of Apple is thinking of such a crap?! Incidentally, only 5 gigabyte free on iCloud, who wants more or needs to pay. Browser: The Safari browser (even with Chrome & Firefox!) It is generally not possible to change the view or the font size for texts in the display because Apple does not allow this in the browser. Sure you can zoom with your fingers, only the text is then cut off at the edge and only by eternal back and forth to read.Although there is a special "" reading mode "" but you have to activate cumbersome and only on certain pages and not generally works. For people with less good eyes so not useful! Operation: The operating concept is not thought out and not very mature. The control with the "" side key "" is even criticized by Apple co-founder Steve Wozniak. Press 1x, 3x times, in short press, long press, in combination with the volume buttons, depending on the mode even more or other functions, who should still see through? The control generally without home button, navigation only by gestures, with normal or firm pressure on the display Is that really innovative? On the left side there is a small slider with which one can mute the iPhone. It is recognizable after activation only on a tiny red mark on this switch. There are no visual cues in the display, if you forget to turn the sound back on. Since the very first iPhone, Apple does not think it necessary, a small LED, which informs you about new messages, for example. Instead, you can activate the flash LED on the back. Use only if the phone with the display is up on the table Warranty / Guarantee: The iPhone XS is indeed high quality and very well made, but very fragile due to the many glass. Apple gives on its products generally only 12 months Manufacturer's warranty (Apple Care), in view of the price policy actually almost outrageous. From the 13th month you have only the legal guarantee and must be able to prove that a possible defect was already present from the beginning, which is practically impossible. Who full 24 months warranty, including two-way exchange and telephone assistance would like to deep in the bag and book the Apple Care + insurance coverage within 60 days of purchase.Cost: 229.00 eurosExtra 29 euros each for damage to the display, or 99 euros for any other damage.Conclusion: I have my iPhone from the top My rating of one star refers exclusively to the criticisms mentioned above.Note: Factual comments I am willing to answer, but please no policy discussions according to the motto "" Android or Apple "" and no fanboys the Apple simply because it is Apple to praise the sky and not with criticism to be able to deal with! Also on comments like "" was already known before the purchase "" (for example, no separate LED, warranty conditions, etc.) I will not respond, because I consider these things to be relevant. For the rest, there are certainly interested parties and customers who might not know one or the other. I hope that I could clarify something with my review and help with a purchase decision.	0
iPhone XS	64GB	Gold	Amazon Kunde	4	No headphone adapter included!	2018-10-27	de	the performance is as always with Apple the hammer and also the camera and the display are super. Unfortunately, there is no headphone adapter. I think that's a joke for a cell phone that costs over 1000 ¬.	0
iPhone XS	64GB	Space Gray	Franco	1	el iphone esta bloqueado	2019-03-23	us	compre un iphone xs don decia ""completamente desbloqueado"" y cuando lo recibi esta blouqeado. Nercesito una respuesta URGENTE!!!!	0
iPhone 7	32GB	Black	Guesdon L.	4	Top	2019-05-21	fr	Good buy	0
iPhone 8	64GB	Gold	Alina123	3	Adapter for aux cable is missing	2018-12-11	de	The cell phone arrived very quickly, which of course made me happy. Unfortunately, I am a little disappointed that there is no adapter for the aux connection with me which is usually present in the original packaging!	0
iPhone 6S	64GB	Space Gray	Jack Gilsing	3	Kaaappuutt	2018-07-11	de	Broken after 2 weeks	0
iPhone 6S	64GB	Argent 	GC	2	Quality no longer what Apple produced earlier	2016-08-27	de	Unfortunately, I was struggling with weak LTE Wi-Fi and Bluetooth connections. In addition, my interlocutors complained about a bad call quality. I have been an Apple customer since 1990 and have owned all iPhone models. Since the 6 Series and SE Series, I do not find the quality, what to expect from such an expensive product. The 6s and also the iPhone SE, which I had shortly before were both inferior. Luckily, you can return the device to Amazon within 30 days.	0
iPhone 6S	16GB	Space Gray	Maximilian Hertl	1	Products were sent used and is now defective after a year !!	2018-04-12	de	Products have been sent used and is now defective after a year !! According to Apple Store, the device has already been opened. Beware of this device!	0
iPhone XS Max	256GB	Gray	Junfa	4	After a seventh they lowered the price by 70 €	2019-02-11	it	After the purchase they reduced the price by 70 €, I had to return and buy again to be able to get back 70 €, in the end I couldn't organize in time.	0
iPhone 6S	64GB	Rose Gold	Steffi1987	2	Too expensive for the actual product	2016-04-18	de	I am in possession of the shell since the end of January. The processing of the shell is ok. However for the price I would have liked a higher quality processing. Glued parts of the case were not really glued fit. The longevity of the case leaves a lot to be desired. For me breaks after the short use since the plastic of the holder for the smartphone. The iPhone has never fallen down. The phone is generally in my hand, on the desk or in my purse. Therefore, not understandable why the shell breaks. In itself, the window and the recess are very convenient. I can not determine a worse reception by using the case. Once again I would not buy the case for this high price anymore.	0
iPhone XR	64GB	Black	Gavaud Y.	4	Excellent but not for France	2018-12-28	fr	Notice in Polish and Russian of what I understood but it should not be a problem for antennas etc!	0
iPhone 6S Plus	128GB	Space Gray	Client d'Amazon	2	disappointed	2017-08-31	fr	Article arrived late, the system is working properly, but the mobile is struggling to put the problem in the socket, the cord provided with does not work and the screen is scratched ... I'm not happy with my purchase go your way	0
iPhone 8 Plus	64GB	Space Gray	RAS	5	Super	2018-01-22	fr	The Iphone is new, it has never been opened very well packaged. I made this Iphone for my son on Thursday, January 11, 2018, it was written that it should arrive between January 24 and 28, instead of his I received it 5 days later, Tuesday, January 16. If you are esteemed, do not do it, go for it.	0
iPhone 8	64GB	Gold	Kyoshi	4	Not revolutionary but a good smartphone anyway	2017-10-10	fr	A good smartphone but nothing revolutionary.That's the summary of reviews in general.So ... Not where to start? Often considered a simple evolution of the iPhone 7 (aesthetic very close except the glass back of the latest model), the iPhone 8 brings a few changes: - Faster (thanks to the A11 chip) - Better photo processing (you will find several tests on the net) - Compatible with the Qi charge ... And this is the novelty. Indeed, you can now charge the iPhone by putting it on a charger Qi ... No need to connect the iPhone.The nice thing also is that the memory capacity starts at 64gb (64gb or 256gb in fact). ... Despite this little change, the iPhone 8 (Plus) is a very good phone and we find the qualities of the brand.The screen is very good, the overall finish is very good, powerful and made beautiful photos (Obviously ... Accustomed to SLR ... Difficult to judge a smartphone on it ... But to troubleshoot, I find it convenient). Autonomy is good from the comparisons that we find ... Sorry ... I do not buy an array of Smartphone to compare:) ... Although I am amazed at the autonomy of my Samsung A5 2016 job that I only charge twice in the week (except for Cisco Spark and checking mails ... The use is only by telephone). Speaking of battery life ... The battery capacity is down compared to the iPhone 7 but it is obviously inconsequential ... Good ... For those who know the developments Apple, you will know that there is more to jack jacks (but the adapter is provided ... note that it can not be used wired). Several other brands have followed the movement ... Even Google who have made fun of Apple on this point ... By cons ... the iPhone 8 Plus is a heavyweight office compared to its competitors.If I compare the iPhone 8 Plus (offered to my wife) and my OnePlus 3T ... We feel the difference.Why so few changes? Just because of the iPhone X that will be released soon to write these lines.Quelles differences? Here is what I selected (in favor of the iPhone X of course): - Better screen resolution - Screen that occupies the entire surface before (or almost) - Facial identification.A still note for this last point, what the facial recognition of the iPhone X has nothing to do with that of the last Samsung that you can unlock with a simple photo (bravo security). Indeed, if I do not say nonsense, he There are 30000 IR control points on the iPhone X ... So, if you are in the dark, you put glasses or change your cuts, it will work (theoretically for now ... seen apart at the Keynote where we saw it in action ... And again ... There was a loupé ...). So ... Buy or not this iPhone 8 (Plus)? Ben ... Clearly, if you already have an iPhone 7 (More) ... The interest is minimalThe Smartphone is very expensive ... Damn ... 900 € !!! Well ... It is true that given the time that people spend above ... It's prorated more profitable than a lot of other things.The Smartphone remains a recurring budget for more and more people.The real question will remain ... iOS (the Apple system) or Android (a huge choice and for all budgets)? These are two different philosophies ... For my part, we chose an iPhone (and more specifically iOS) when: - we want to be quiet with a stable system - we want a smartphone turnkey without having to search right and left this or that application - we want to keep a system up to date (with Apple, when a new version of iOS comes out ... The update is available on all iPhone versions at the same time time...Except for the models of 5 years ago) - it does not necessarily hack his phone (easier on Android). I have the following iPhones: EDGE / 3GS / 5 / 5S and my wife the 4 or the 4S.This works ... Never had any particular problem (small bugs exist but it is rare and does not last) .Good, the only thing that can be boring is that we do not really feel to change the phone from one iPhone to the other. There are of course several improvements systems, etc ... A better responsiveness and everything ... But the system itself remains the same.On may be trying to go elsewhere ... But we are not necessarily conquered elsewhere ... My wife went on a OnePlus One after her iPhone ... She is not a fan of Android at all (and the phone has made the soul so good ). It has chained a number of problems ... Two trips / return service ... And more ... Just after the last service, the phone still has a problem ... But since the guarantee was passed and obviously at OnePlus they do not guarantee their repair (which had just been realized ... Two weeks ready) ... Not wanting to fight any longer.She is happy to have an iPhone again.My ... After my iPhone 5S, I went to Android with a OnePlus 3T.Pourquoi? Because of the price ... Do not hide the face.Some things irritated me on Android (to manage several mails ... A pleasant and free client ... Apart from BlueMail who did not always recover my mails automatically ... Pay to have a calendar in CalDAV while it is native on an iPhone, etc ...) but I'm not disappointed either. It's nice to be able for example to manage its downloads as if you were on your computer ... Or to add music without going through an application ... Have dual SIM (to manage the SIM card of work and that perso), etc.I will definitely go back to iOS for my next phone.That's my opinion ... :)	0
iPhone 8	256GB	Gray	Franco Ghiringhelli	4	It works perfectly	2018-12-17	it	Very good condition of the phone; bad the box	0
iPhone 7	32GB	Argent	BENOIT	4	Its functioning	2018-08-22	fr	Makes service to contact friends and family	0
iPhone 6S	64GB	Space Gray	DerDirk	5	Change from the S6 edge	2016-02-18	de	I am very pleased with the iPhone 6s. Before the iP I had a Galaxy S6 edge, in itself not a bad device. But you can not compare the processing with the Apple.Beim the iP, I immediately had the latest IOS version available, as you know it at Apple. In contrast to Samsung in conjunction with a telecom branding. Here you wait partly months until the new version is available. As long as then vulnerabilities are open, and every hack is happy. The battery of the iP holds in my use about half a day longer than the S6 edge. There are certainly more points who are better or worse. But that would go beyond the scope. It's usually a religious war. I stay with Apple, because there is still something worth the phone after half a year. Greetings	0
iPhone XS	64GB	Space Grey	Prashant	4	It’s iPhone	2018-11-23	uk	Brilliant phone! One star off for the little hyped price!!	0
iPhone 7 Plus	32GB	Black	Raquel Leaño	4	Muy bueno	2019-02-16	us	Muy bueno pero con pequeños detalles esteticos	0
iPhone 8	64GB	Space Gray	Tobias	1	Pure disaster	2018-08-21	de	Hands off! The iPhone is only new at first glance! Luckily you can send it back via Amazon. But you could have saved yourself the trouble. It is sad that such providers are allowed to sell on Amazon.	0
iPhone X	64GB	Space Gray	PSG	1	I did not receive my iPhone	2018-09-08	fr	My iPhone was supposed to arrive there 4 days ago, but I still have no sign of my package. A MAJ will be made when I have the iPhone in hand.	0
iPhone 6S	128GB	Rose Gold	J Farrugia	5	Five Stars	2017-07-25	uk	No problems	0
iPhone 7 Plus	32GB	Black	Brandon GL	1	DO NOT BUY!!	2016-11-11	us	The phone lags and heats up for no reason.... I dont think the phone is smart enough to handle the fastest processor on the market! Sorry and it's waaayy too overpriced..... If I'm going g to pay this much I might as well purchase the Pixel Xl	0
iPhone 8	64GB	Silver	Leon Cambridge	1	A freaking Scam	2019-05-22	us	it's literary the same as the other old iphones	0
iPhone 7	128GB	Gold	Tomaselli	1	Defective iPhone ...	2017-09-09	fr	The iPhone received a problem at the speaker level next to the camera, the sounds seem to come from behind the phone, even with the sounds thoroughly, test with multiple calls ...	0
